cue,target,strength
TENDER,RAW,0.014
TENNIS,BALL,0.307
TENNIS,RACKET,0.186
TENNIS,COURT,0.15
TENNIS,GAME,0.093
TENNIS,SPORT,0.064
TENNIS,GOLF,0.036
TENNIS,RACQUETBALL,0.029
TENNIS,MATCH,0.014
TENNIS,PLAYER,0.014
TENOR,BASS,0.145
TENOR,SAXOPHONE,0.132
TENOR,ALTO,0.086
TENOR,MUSIC,0.079
TENOR,SINGER,0.066
TENOR,VOICE,0.053
TENOR,DEEP,0.02
TENOR,OPERA,0.02
TENOR,SING,0.02
TENOR,SOPRANO,0.02
TENOR,CHORUS,0.013
TENOR,HIGH,0.013
TENOR,TEACHER,0.013
TENSE,NERVOUS,0.243
TENSE,TIGHT,0.081
TENSE,RELAX,0.074
TENSE,UPTIGHT,0.054
TENSE,LOOSE,0.034
TENSE,MASSAGE,0.027
TENSE,SCARED,0.027
TENSE,SITUATION,0.027
TENSE,STRESS,0.027
TENSE,HARD,0.02
TENSE,PAST,0.02
TENSE,INTENSE,0.014
TENSE,MUSCLE,0.014
TENSE,PRESSURE,0.014
TENSE,STIFF,0.014
TENSE,TAUT,0.014
TENSE,WORRY,0.014
TENSION,STRESS,0.48
TENSION,HEADACHE,0.074
TENSION,TIGHT,0.054
TENSION,SCHOOL,0.047
TENSION,PRESSURE,0.034
TENSION,BREAKER,0.027
TENSION,NERVES,0.027
TENSION,FICTION,0.014
TENSION,NERVOUS,0.014
TENSION,WORK,0.014
TENT,CAMP,0.459
TENT,HOUSE,0.055
TENT,CIRCUS,0.041
TENT,PUP,0.041
TENT,WOODS,0.034
TENT,PITCH,0.027
TENT,HUT,0.021
TENT,SHELTER,0.021
TENT,FOREST,0.014
TENT,GREEN,0.014
TENT,HOME,0.014
TENT,OUTSIDE,0.014
TENT,SLEEP,0.014
TENT,STAKE,0.014
TENT,TEPEE,0.014
TEPEE,INDIAN,0.727
TEPEE,TENT,0.093
TEPEE,HUT,0.053
TEPEE,HOME,0.02
TEPEE,WIGWAM,0.02
TERM,SEMESTER,0.207
TERM,WORD,0.193
TERM,PAPER,0.157
TERM,SCHOOL,0.057
TERM,FALL,0.036
TERM,DEFINITION,0.021
TERM,COLLEGE,0.014
TERM,FIRST,0.014
TERM,PERIOD,0.014
TERM,RULE,0.014
TERM,SESSION,0.014
TERM,SUMMER,0.014
TERM,VOCABULARY,0.014
TERMINAL,AIRPORT,0.338
TERMINAL,DEAD,0.081
TERMINAL,COMPUTER,0.061
TERMINAL,ILLNESS,0.054
TERMINAL,BUS,0.047
TERMINAL,CANCER,0.041
TERMINAL,PLANE,0.041
TERMINAL,END,0.034
TERMINAL,TRAIN,0.027
TERMINAL,AIR,0.02
TERMINAL,STATION,0.02
TERMINAL,AIRPLANE,0.014
TERMINAL,GATE,0.014
TERMINAL,REGISTER,0.014
TERMITE,BUG,0.379
TERMITE,WOOD,0.301
TERMITE,PEST,0.065
TERMITE,HOUSE,0.039
TERMITE,ANT,0.033
TERMITE,COCKROACH,0.026
TERMITE,INSECT,0.026
TERMITE,BITE,0.02
TERMITE,EAT,0.02
TERMITE,INFESTED,0.013
TERMITE,TENT,0.013
TERMS,WORDS,0.176
TERMS,AGREEMENT,0.101
TERMS,CONTRACT,0.081
TERMS,RULES,0.074
TERMS,SCHOOL,0.074
TERMS,ENDEARMENT,0.068
TERMS,CONDITIONS,0.054
TERMS,PAPERS,0.041
TERMS,VOCABULARY,0.041
TERMS,SEMESTERS,0.034
TERMS,DEFINITIONS,0.027
TERMS,LOAN,0.02
TERMS,MEANINGS,0.014
TERMS,OBLIGATIONS,0.014
TERRIBLE,BAD,0.231
TERRIBLE,HORRIBLE,0.197
TERRIBLE,AWFUL,0.122
TERRIBLE,MEAN,0.034
TERRIBLE,STORM,0.027
TERRIBLE,TWO,0.027
TERRIBLE,UGLY,0.027
TERRIBLE,GREAT,0.02
TERRIBLE,ROTTEN,0.02
TERRIBLE,GROSS,0.014
TERRIBLE,PAIN,0.014
TERRIBLE,SAD,0.014
TERRIBLE,SCARED,0.014
TERRIFIC,GREAT,0.497
TERRIFIC,WONDERFUL,0.117
TERRIFIC,AWESOME,0.069
TERRIFIC,FANTASTIC,0.048
TERRIFIC,GOOD,0.041
TERRIFIC,BAD,0.028
TERRIFIC,EXCELLENT,0.021
TERRIFIC,CAR,0.014
TERRIFIC,HAPPY,0.014
TERRIFIC,HORRIBLE,0.014
TERRIFIC,JOB,0.014
TERRITORY,LAND,0.212
TERRITORY,AREA,0.113
TERRITORY,MINE,0.066
TERRITORY,PROPERTY,0.06
TERRITORY,SPACE,0.053
TERRITORY,ANIMAL,0.033
TERRITORY,DOG,0.026
TERRITORY,LOUISIANA,0.026
TERRITORY,PLACE,0.026
TERRITORY,BOUNDARY,0.02
TERRITORY,ENEMY,0.02
TERRITORY,GANG,0.02
TERRITORY,BELONG,0.013
TERRITORY,HOUSE,0.013
TERRITORY,INDIAN,0.013
TERRITORY,MARKING,0.013
TERRITORY,TRESPASS,0.013
TERRITORY,TURF,0.013
TERRITORY,WAR,0.013
TERROR,FEAR,0.252
TERROR,HORROR,0.173
TERROR,SCARY,0.173
TERROR,FRIGHT,0.115
TERROR,MOVIE,0.065
TERROR,AFRAID,0.029
TERROR,NIGHTMARE,0.022
TERROR,SCREAM,0.022
TERROR,FILM,0.014
TERROR,PAIN,0.014
TERROR,TERRORIST,0.014
TEST,EXAM,0.252
TEST,QUIZ,0.11
TEST,GRADE,0.071
TEST,HARD,0.063
TEST,SCHOOL,0.047
TEST,STUDY,0.047
TEST,QUESTION,0.031
TEST,EXAMINE,0.024
TEST,SCORE,0.024
TEST,TUBE,0.024
TEST,ANSWER,0.016
TEST,EVALUATION,0.016
TEST,EXPERIMENT,0.016
TEST,FAIL,0.016
TEST,PANIC,0.016
TEST,PASS,0.016
TEST,PRESSURE,0.016
TEST TUBE,BABY,0.586
TEST TUBE,CHEMISTRY,0.086
TEST TUBE,SCIENCE,0.059
TEST TUBE,EXPERIMENT,0.053
TEST TUBE,LAB,0.039
TEST TUBE,GLASS,0.026
TEST TUBE,CHEMICALS,0.02
TEST TUBE,FLASK,0.02
TEST TUBE,AIDS,0.013
TEST TUBE,BIOLOGY,0.013
TEST TUBE,HOLDER,0.013
TESTIFY,COURT,0.214
TESTIFY,WITNESS,0.171
TESTIFY,TELL,0.129
TESTIFY,TRUTH,0.057
TESTIFY,JUDGE,0.036
TESTIFY,GUILTY,0.029
TESTIFY,CONFESS,0.021
TESTIFY,JURY,0.021
TESTIFY,OATH,0.021
TESTIFY,PLEA,0.021
TESTIFY,LAWYER,0.014
TESTIFY,LIE,0.014
TESTIFY,TALK,0.014
TESTIFY,TRIAL,0.014
TESTIFY,VERIFY,0.014
TEXT,BOOK,0.881
TEXT,STUDY,0.02
TEXT,BORING,0.013
TEXT,EXPENSIVE,0.013
TEXT,SCHOOL,0.013
THAN,THEN,0.128
THAN,MORE,0.095
THAN,RATHER,0.095
THAN,HOW,0.074
THAN,OTHER,0.074
THAN,THAT,0.041
THAN,COMPARE,0.034
THAN,WHAT,0.027
THAN,GREATER,0.02
THAN,LESS,0.02
THAN,NOTHING,0.02
THAN,THIS,0.02
THAN,IF,0.014
THAN,OLDER,0.014
THAN,OR,0.014
THAN,TAN,0.014
THAN,THE,0.014
THAN,THOSE,0.014
THANKS,WELCOME,0.329
THANKS,LOT,0.094
THANKS,APPRECIATION,0.081
THANKS,GRATITUDE,0.06
THANKS,GRACIOUS,0.047
THANKS,YOU,0.04
THANKS,GIVING,0.034
THANKS,GRATEFUL,0.034
THANKS,CARD,0.02
THANKS,NO,0.02
THANKS,NO PROBLEM,0.02
THANKS,AGAIN,0.013
THANKS,HELPFUL,0.013
THANKS,ICE,0.013
THANKSGIVING,TURKEY,0.503
THANKSGIVING,FOOD,0.134
THANKSGIVING,DINNER,0.087
THANKSGIVING,HOLIDAY,0.067
THANKSGIVING,PILGRIMS,0.027
THANKSGIVING,FEAST,0.02
THANKSGIVING,BROWN,0.013
THANKSGIVING,CHRISTMAS,0.013
THANKSGIVING,DAY,0.013
THANKSGIVING,FAMILY,0.013
THAW,FREEZE,0.276
THAW,MELT,0.126
THAW,DEFROST,0.115
THAW,ICE,0.103
THAW,FROZEN,0.094
THAW,MEAT,0.056
THAW,OUT,0.033
THAW,UNFREEZE,0.033
THAW,FOOD,0.022
THAW,COLD,0.017
THAW,COOL,0.011
THAW,HEAT,0.011
THAW,HOT,0.011
THAW,SNOW,0.011
THEATER,MOVIE,0.439
THEATER,PLAY,0.162
THEATER,DRAMA,0.041
THEATER,OPERA,0.041
THEATER,ACTOR,0.034
THEATER,CINEMA,0.02
THEATER,SHOW,0.02
THEATER,ACT,0.014
THEATER,ACTING,0.014
THEATER,FILM,0.014
THEATER,MUSIC,0.014
THEATER,PLACE,0.014
THEATER,SCREEN,0.014
THEATER,SOUND,0.014
THEATER,STAGE,0.014
THEFT,STEAL,0.313
THEFT,BURGLAR,0.068
THEFT,CRIME,0.061
THEFT,ROBBERY,0.054
THEFT,STOLEN,0.054
THEFT,THIEF,0.054
THEFT,CAR,0.034
THEFT,CRIMINAL,0.034
THEFT,ROBBER,0.034
THEFT,BURGLARY,0.027
THEFT,BAD,0.02
THEFT,WRONG,0.02
THEFT,CROOK,0.014
THEFT,KILL,0.014
THEFT,ROB,0.014
THEME,IDEA,0.21
THEME,SONG,0.113
THEME,STORY,0.097
THEME,PLOT,0.067
THEME,TOPIC,0.046
THEME,MEANING,0.041
THEME,PLAY,0.036
THEME,PARK,0.031
THEME,POINT,0.031
THEME,MUSIC,0.026
THEME,MOTIVE,0.021
THEME,TITLE,0.021
THEME,DANCE,0.015
THEME,ESSAY,0.015
THEME,PAPER,0.015
THEME,BOOK,0.01
THEME,ENGLISH,0.01
THEME,GIST,0.01
THEME,MESSAGE,0.01
THEME,MOVIE,0.01
THEME,NAME,0.01
THEME,SUBJECT,0.01
THEOREM,IDEA,0.122
THEOREM,MATH,0.095
THEOREM,THEORY,0.095
THEOREM,HYPOTHESIS,0.081
THEOREM,GEOMETRY,0.054
THEOREM,SCIENCE,0.054
THEOREM,POSTULATE,0.041
THEOREM,PYTHAGOREAN,0.034
THEOREM,GUESS,0.027
THEOREM,PROBLEM,0.02
THEOREM,ALGEBRA,0.014
THEOREM,BELIEF,0.014
THEOREM,FORMULA,0.014
THEOREM,POSSIBILITY,0.014
THEORY,IDEA,0.215
THEORY,SCIENCE,0.09
THEORY,HYPOTHESIS,0.069
THEORY,PROVE,0.028
THEORY,RELATIVITY,0.028
THEORY,FACT,0.021
THEORY,LAW,0.021
THEORY,MUSIC,0.021
THEORY,POSTULATE,0.021
THEORY,PSYCHOLOGY,0.021
THEORY,QUESTION,0.021
THEORY,REASON,0.021
THEORY,WRONG,0.021
THEORY,CHEMISTRY,0.014
THEORY,DARWIN,0.014
THEORY,EXPERIMENT,0.014
THEORY,FREUD,0.014
THEORY,MATH,0.014
THEORY,OPINION,0.014
THEORY,PHILOSOPHY,0.014
THEORY,PRACTICE,0.014
THEORY,PROFESSOR,0.014
THEORY,STATEMENT,0.014
THEORY,THESIS,0.014
THEORY,WORK,0.014
THERAPY,HELP,0.17
THERAPY,PHYSICAL,0.122
THERAPY,TREATMENT,0.054
THERAPY,PSYCHOLOGY,0.048
THERAPY,PSYCHOTHERAPY,0.041
THERAPY,MASSAGE,0.027
THERAPY,SHRINK,0.027
THERAPY,SICK,0.027
THERAPY,DRUG,0.02
THERAPY,HOSPITAL,0.02
THERAPY,MENTAL,0.02
THERAPY,SESSION,0.02
THERAPY,COUGH,0.014
THERAPY,CRAZY,0.014
THERAPY,DOCTOR,0.014
THERAPY,GROUP,0.014
THERAPY,HEAL,0.014
THERAPY,ILL,0.014
THERAPY,INJURY,0.014
THERAPY,LEG,0.014
THERAPY,MUSCLE,0.014
THERAPY,NEED,0.014
THERAPY,PROBLEM,0.014
THERAPY,PSYCHIATRIST,0.014
THERAPY,PSYCHOLOGIST,0.014
THERAPY,RECOVER,0.014
THERAPY,REHABILITATION,0.014
THERE,HERE,0.743
THERE,PLACE,0.026
THERE,ARE,0.02
THERE,IS,0.02
THERE,WHERE,0.02
THERE,FAR,0.013
THERE,POINT,0.013
THERE,THEIR,0.013
THERE,VACATION,0.013
THERMOMETER,TEMPERATURE,0.48
THERMOMETER,HOT,0.138
THERMOMETER,COLD,0.053
THERMOMETER,SICKNESS,0.053
THERMOMETER,DEGREES,0.046
THERMOMETER,FEVER,0.046
THERMOMETER,ANAL,0.02
THERMOMETER,MERCURY,0.02
THERMOMETER,RED,0.02
THERMOMETER,GLASS,0.013
THERMOMETER,MEASURE,0.013
THESAURUS,WORDS,0.351
THESAURUS,DICTIONARY,0.298
THESAURUS,BOOK,0.079
THESAURUS,SAME,0.046
THESAURUS,HELPFUL,0.033
THESAURUS,SYNONYM,0.026
THESAURUS,DINOSAUR,0.013
THESAURUS,ENGLISH,0.013
THESAURUS,REFERENCE,0.013
THESAURUS,ROGET'S,0.013
THESIS,PAPER,0.3
THESIS,STATEMENT,0.086
THESIS,IDEA,0.071
THESIS,MASTERS,0.071
THESIS,ANTITHESIS,0.036
THESIS,DISSERTATION,0.036
THESIS,THEORY,0.036
THESIS,RESEARCH,0.029
THESIS,ESSAY,0.021
THESIS,PHD,0.021
THESIS,BEGINNING,0.014
THESIS,COLLEGE,0.014
THESIS,CONCLUSION,0.014
THESIS,DOCTORATE,0.014
THESIS,GRADUATE,0.014
THESIS,HARD,0.014
THESIS,SENTENCE,0.014
THESIS,WORK,0.014
THICK,THIN,0.682
THICK,HAIR,0.034
THICK,FAT,0.027
THICK,RICH,0.02
THICK,BIG,0.014
THICK,HEAVY,0.014
THICK,MOLASSES,0.014
THICK,SHAKE,0.014
THICKET,BUSH,0.128
THICKET,BRUSH,0.101
THICKET,THORN,0.074
THICKET,WOODS,0.054
THICKET,FENCE,0.041
THICKET,FOREST,0.041
THICKET,GRASS,0.034
THICKET,THICK,0.034
THICKET,BRIAR,0.027
THICKET,CRICKET,0.027
THICKET,MOVIE,0.02
THICKET,BAMBI,0.014
THICKET,SHOW,0.014
THICKET,STICKER,0.014
THICKET,TICKET,0.014
THICKET,WEEDS,0.014
THIEF,STEAL,0.388
THIEF,ROBBER,0.224
THIEF,CROOK,0.091
THIEF,BURGLAR,0.085
THIEF,POLICE,0.03
THIEF,BAD,0.012
THIEF,CRIME,0.012
THIEF,CRIMINAL,0.012
THIEF,MONEY,0.012
THIEF,NIGHT,0.012
THIEF,TAKE,0.012
THIGH,LEG,0.518
THIGH,FAT,0.149
THIGH,HIP,0.035
THIGH,MUSCLE,0.035
THIGH,CALF,0.028
THIGH,CHICKEN,0.028
THIGH,GIRL,0.021
THIGH,HIGH,0.021
THIGH,KNEE,0.021
THIGH,SEXY,0.014
THIGH,UP,0.014
THIMBLE,SEW,0.295
THIMBLE,NEEDLE,0.218
THIMBLE,THREAD,0.141
THIMBLE,FINGER,0.115
THIMBLE,THUMB,0.109
THIMBLE,METAL,0.019
THIMBLE,PIN,0.013
THIMBLE,PRICK,0.013
THIMBLE,STICK,0.013
THIN,FAT,0.563
THIN,SKINNY,0.134
THIN,THICK,0.084
THIN,TALL,0.034
THIN,SMALL,0.017
THING,OBJECT,0.189
THING,IT,0.154
THING,THAT,0.035
THING,ANYTHING,0.028
THING,BLOB,0.028
THING,SOMETHING,0.028
THING,CAR,0.021
THING,ITEM,0.021
THING,MONSTER,0.021
THING,PERSON,0.021
THING,STUFF,0.021
THING,BOOK,0.014
THING,CHAIR,0.014
THING,EVERY,0.014
THING,MOVIE,0.014
THING,NOTHING,0.014
THING,PLACE,0.014
THING,SMALL,0.014
THING,THERE,0.014
THING,UGLY,0.014
THINGS,STUFF,0.288
THINGS,OBJECTS,0.182
THINGS,ITEMS,0.068
THINGS,TOYS,0.038
THINGS,JUNK,0.03
THINGS,POSSESSIONS,0.023
THINGS,CLOTHES,0.015
THINGS,CLUTTER,0.015
THINGS,LOST,0.015
THINGS,OTHER,0.015
THINGS,PLACES,0.015
THINGS,TO DO,0.015
THINK,BRAIN,0.153
THINK,MIND,0.089
THINK,THOUGHT,0.089
THINK,STUDY,0.061
THINK,CONCENTRATE,0.039
THINK,IDEA,0.039
THINK,PONDER,0.039
THINK,LEARN,0.022
THINK,HARD,0.017
THINK,KNOW,0.017
THINK,KNOWLEDGE,0.017
THINK,SCHOOL,0.017
THINK,SMART,0.017
THINK,COGITATE,0.011
THINK,CONTEMPLATE,0.011
THINK,DO,0.011
THINK,MEMORY,0.011
THINK,PLAN,0.011
THINK,PROBLEM,0.011
THINK,TALK,0.011
THINK,TRY,0.011
THINK,WONDER,0.011
THINKING,BRAIN,0.145
THINKING,THOUGHT,0.086
THINKING,CAP,0.072
THINKING,PONDER,0.053
THINKING,MIND,0.046
THINKING,SMART,0.039
THINKING,STUDY,0.033
THINKING,PROCESS,0.026
THINKING,SCHOOL,0.026
THINKING,HARD,0.02
THINKING,IDEA,0.02
THINKING,LEARNING,0.02
THINKING,BRAINSTORM,0.013
THINKING,CONCENTRATE,0.013
THINKING,DREAMING,0.013
THINKING,FEELING,0.013
THINKING,INTELLIGENT,0.013
THINKING,QUIET,0.013
THINKING,TEST,0.013
THINKING,WORK,0.013
THIRD,FOURTH,0.207
THIRD,SECOND,0.113
THIRD,BASE,0.107
THIRD,THREE,0.093
THIRD,FIRST,0.053
THIRD,LAST,0.047
THIRD,PLACE,0.047
THIRD,BRONZE,0.027
THIRD,DEGREE,0.027
THIRD,NUMBER,0.027
THIRD,WORLD,0.027
THIRD,GRADE,0.013
THIRD,HOME,0.013
THIRD,MIDDLE,0.013
THIRD,POSITION,0.013
THIRD,WHEEL,0.013
THIRST,WATER,0.295
THIRST,DRINK,0.283
THIRST,HUNGER,0.179
THIRST,QUENCH,0.097
THIRST,DRY,0.081
THIRST,COKE,0.012
THIRSTY,WATER,0.306
THIRSTY,DRINK,0.238
THIRSTY,HUNGRY,0.136
THIRSTY,QUENCH,0.068
THIRSTY,PARCHED,0.041
THIRSTY,DRY,0.034
THIRSTY,COKE,0.02
THIRSTY,SODA,0.02
THIRSTY,BEER,0.014
THIRSTY,GATORAID,0.014
THIRSTY,HOT,0.014
THIRSTY,TIRED,0.014
THIRSTY,WET,0.014
THORN,ROSE,0.42
THORN,PRICK,0.105
THORN,PAIN,0.063
THORN,SHARP,0.042
THORN,BUSH,0.035
THORN,HURT,0.035
THORN,NEEDLE,0.028
THORN,SIDE,0.028
THORN,PLANT,0.021
THORN,STICK,0.021
THORN,CROWN,0.014
THORN,LION,0.014
THORN,POINT,0.014
THORN,SPIKE,0.014
THORN,THISTLE,0.014
THORN,THUMB,0.014
THOUGHT,THINK,0.223
THOUGHT,IDEA,0.122
THOUGHT,MIND,0.101
THOUGHT,DREAM,0.068
THOUGHT,BRAIN,0.061
THOUGHT,IMAGE,0.027
THOUGHT,TIME,0.027
THOUGHT,PROCESS,0.02
THOUGHT,WONDER,0.014
THREAD,NEEDLE,0.758
THREAD,SEW,0.127
THREAD,STRING,0.03
THREAD,CLOTH,0.018
THREAD,CLOTHES,0.012
THREAD,ROPE,0.012
THREAT,SCARE,0.092
THREAT,KILL,0.064
THREAT,MEAN,0.064
THREAT,PROMISE,0.057
THREAT,HARM,0.043
THREAT,BLACKMAIL,0.035
THREAT,DEATH,0.035
THREAT,VIOLENT,0.035
THREAT,DANGER,0.028
THREAT,LIFE,0.028
THREAT,WARN,0.028
THREAT,BOMB,0.021
THREAT,FEAR,0.021
THREAT,HURT,0.021
THREAT,EVIL,0.014
THREAT,FIGHT,0.014
THREAT,FRIGHT,0.014
THREAT,JAIL,0.014
THREAT,KNIFE,0.014
THREAT,MAD,0.014
THREAT,PROBLEM,0.014
THREAT,PUNISH,0.014
THREAT,WORRY,0.014
THREE,FOUR,0.381
THREE,NUMBER,0.102
THREE,TWO,0.088
THREE,MICE,0.034
THREE,CROWD,0.027
THREE,SOME,0.027
THREE,STOOGES,0.02
THREE,COMPANY,0.014
THREE,FIVE,0.014
THREE,PIGS,0.014
THREE,SIX,0.014
THREE,TRIPLETS,0.014
THRESHOLD,MARRIAGE,0.133
THRESHOLD,DOOR,0.122
THRESHOLD,DOORWAY,0.082
THRESHOLD,PAIN,0.066
THRESHOLD,BRIDE,0.041
THRESHOLD,WEDDING,0.041
THRESHOLD,EDGE,0.031
THRESHOLD,LINE,0.031
THRESHOLD,CARRY,0.026
THRESHOLD,LEVEL,0.02
THRESHOLD,HOLE,0.015
THRESHOLD,HOME,0.015
THRESHOLD,BEGINNING,0.01
THRESHOLD,CROSS,0.01
THRESHOLD,DIFFERENCE,0.01
THRESHOLD,HOUSE,0.01
THRESHOLD,LIMIT,0.01
THRESHOLD,OPENING,0.01
THRESHOLD,OVER,0.01
THRESHOLD,PEAK,0.01
THRESHOLD,POINT,0.01
THRESHOLD,TOLERANCE,0.01
THRIFT,SAVE,0.233
THRIFT,CHEAP,0.113
THRIFT,SPEND,0.113
THRIFT,SHOP,0.085
THRIFT,FAST,0.061
THRIFT,STORE,0.048
THRIFT,MONEY,0.042
THRIFT,SMART,0.03
THRIFT,QUICK,0.018
THRIFT,STEAL,0.018
THRIFT,BREAD,0.012
THRIFT,FRUGAL,0.012
THRIFT,NEAT,0.012
THRIFT,PENNY,0.012
THRILLER,MOVIE,0.261
THRILLER,SCARY,0.176
THRILLER,MICHAEL JACKSON,0.15
THRILLER,EXCITING,0.144
THRILLER,RIDE,0.026
THRILLER,CHILL,0.02
THRILLER,ROLLER COASTER,0.02
THRILLER,VIDEO,0.02
THRILLER,SONG,0.013
THROAT,NECK,0.288
THROAT,SORE,0.164
THROAT,MOUTH,0.106
THROAT,SWALLOW,0.072
THROAT,TONSIL,0.044
THROAT,VOICE,0.039
THROAT,LARYNX,0.033
THROAT,TONGUE,0.028
THROAT,CUT,0.022
THROAT,COUGH,0.017
THROAT,BREATH,0.011
THROAT,ESOPHAGUS,0.011
THROAT,PAIN,0.011
THROAT,TALK,0.011
THROAT,TRACHEA,0.011
THRONE,KING,0.759
THRONE,CHAIR,0.055
THRONE,QUEEN,0.041
THRONE,CROWN,0.034
THRONE,CASTLE,0.021
THRONE,SEAT,0.014
THRONE,TOILET,0.014
THROUGH,IN,0.095
THROUGH,DONE,0.088
THROUGH,TUNNEL,0.082
THROUGH,FINISHED,0.068
THROUGH,OUT,0.061
THROUGH,OVER,0.054
THROUGH,UNDER,0.048
THROUGH,PASS,0.034
THROUGH,DOOR,0.027
THROUGH,ACROSS,0.02
THROUGH,AROUND,0.02
THROUGH,END,0.02
THROUGH,BACK,0.014
THROUGH,BREAK,0.014
THROUGH,GO,0.014
THROUGH,PAST,0.014
THROUGH,WOODS,0.014
THROW,BALL,0.234
THROW,CATCH,0.234
THROW,TOSS,0.2
THROW,AWAY,0.061
THROW,PITCH,0.028
THROW,PASS,0.022
THROW,FAR,0.017
THROW,PROJECT,0.017
THROW,THRUST,0.017
THROW,ARM,0.011
THROW,BASEBALL,0.011
THROW,HIT,0.011
THROW,MOVE,0.011
THROW,UP,0.011
THROW UP,SICK,0.318
THROW UP,VOMIT,0.236
THROW UP,PUKE,0.101
THROW UP,BARF,0.061
THROW UP,GROSS,0.034
THROW UP,ALCOHOL,0.014
THROW UP,BEER,0.014
THROW UP,CHUCK,0.014
THROW UP,DISGUSTING,0.014
THROW UP,DOWN,0.014
THROW UP,DRINK,0.014
THROW UP,NASTY,0.014
THUMB,HAND,0.284
THUMB,FINGER,0.257
THUMB,NAIL,0.176
THUMB,HITCHHIKE,0.061
THUMB,TACK,0.054
THUMB,PRINT,0.027
THUMB,TOM,0.027
THUMB,OPPOSABLE,0.014
THUNDER,LIGHTNING,0.818
THUNDER,RAIN,0.055
THUNDER,STORM,0.036
THUNDER,NOISE,0.03
THUNDER,CLOUD,0.012
THUNDER,LOUD,0.012
TICK,TOCK,0.346
TICK,FLEA,0.256
TICK,CLOCK,0.122
TICK,BUG,0.064
TICK,DOG,0.058
TICK,TACK,0.038
TICK,BLOOD,0.019
TICK,INSECT,0.019
TICK,TIME,0.019
TICK,WATCH,0.019
TICKET,CONCERT,0.122
TICKET,STUB,0.122
TICKET,PLANE,0.095
TICKET,MOVIE,0.082
TICKET,GAME,0.061
TICKET,ADMISSION,0.048
TICKET,PASS,0.034
TICKET,SALE,0.034
TICKET,COP,0.02
TICKET,RIDE,0.02
TICKET,SHOW,0.02
TICKET,SPEEDING,0.02
TICKET,SPORT,0.02
TICKET,TRIP,0.02
TICKET,BILL,0.014
TICKET,EVENT,0.014
TICKET,FAIR,0.014
TICKET,PARKING,0.014
TICKET,POLICE,0.014
TICKLE,LAUGH,0.578
TICKLE,FUNNY,0.05
TICKLE,FEATHER,0.044
TICKLE,FEET,0.039
TICKLE,GIGGLE,0.028
TICKLE,PINK,0.022
TICKLE,TEASE,0.022
TICKLE,DEODORANT,0.017
TICKLE,FUN,0.011
TICKLE,GAME,0.011
TICKLE,HAPPY,0.011
TICKLE,RIBS,0.011
TIDE,WATER,0.178
TIDE,OCEAN,0.151
TIDE,WAVE,0.138
TIDE,DETERGENT,0.118
TIDE,HIGH,0.086
TIDE,BEACH,0.053
TIDE,SOAP,0.033
TIDE,LAUNDRY,0.026
TIDE,CLEAN,0.02
TIDE,EBB,0.02
TIDE,MOON,0.02
TIDE,SEA,0.02
TIDE,SURF,0.02
TIDE,CLOTHES,0.013
TIDE,RED,0.013
TIDE,SHORE,0.013
TIDY,NEAT,0.432
TIDY,CLEAN,0.311
TIDY,MESSY,0.054
TIDY,ROOM,0.041
TIDY,BOWL,0.034
TIDY,UP,0.02
TIDY,MOM,0.014
TIE,NECK,0.128
TIE,BOW,0.101
TIE,KNOT,0.095
TIE,SHIRT,0.074
TIE,SHOE,0.074
TIE,SUIT,0.074
TIE,CLIP,0.034
TIE,DYE,0.034
TIE,COAT,0.027
TIE,COLLAR,0.02
TIE,MAN,0.02
TIE,UNTIE,0.02
TIE,CHOKE,0.014
TIE,JACKET,0.014
TIE,SILK,0.014
TIE,TACK,0.014
TIE,UGLY,0.014
TIGER,LION,0.308
TIGER,CAT,0.154
TIGER,STRIPE,0.077
TIGER,LILY,0.042
TIGER,ANIMAL,0.028
TIGER,JUNGLE,0.021
TIGER,MEAN,0.021
TIGER,ORANGE,0.021
TIGER,ROAR,0.021
TIGER,BEAUTIFUL,0.014
TIGER,CAGE,0.014
TIGER,DANGER,0.014
TIGER,EYE,0.014
TIGER,KITTEN,0.014
TIGER,WHITE,0.014
TIGHT,LOOSE,0.436
TIGHT,SQUEEZE,0.079
TIGHT,FIT,0.064
TIGHT,JEANS,0.057
TIGHT,PANTS,0.029
TIGHT,ROPE,0.029
TIGHT,UNCOMFORTABLE,0.029
TIGHT,CLOSE,0.021
TIGHT,PAIN,0.021
TIGHT,CLOTHES,0.014
TIGHT,CONFINE,0.014
TIGHT,GRIP,0.014
TIGHT,SMALL,0.014
TILE,FLOOR,0.578
TILE,BATHROOM,0.068
TILE,CERAMIC,0.068
TILE,KITCHEN,0.02
TILE,LINOLEUM,0.02
TILE,CARPET,0.014
TILE,COLD,0.014
TILE,MARBLE,0.014
TILE,WHITE,0.014
TILL,MONEY,0.128
TILL,LATER,0.041
TILL,UNTIL,0.041
TILL,THEN,0.034
TILL,GARDEN,0.027
TILL,GROUND,0.027
TILL,REGISTER,0.027
TILL,SOIL,0.027
TILL,WAIT,0.027
TILL,WORK,0.027
TILL,PLOW,0.02
TILL,TOMORROW,0.02
TILL,WHEN,0.02
TILL,CASH,0.014
TILL,DIRT,0.014
TILL,DRAWER,0.014
TILL,LAND,0.014
TILL,LIQUOR,0.014
TILL,PAN,0.014
TILL,STILL,0.014
TILL,STIR,0.014
TILL,TIME,0.014
TILL,WATER,0.014
