cue,target,strength
GLORY,LORD,0.016
GLORY,LOVE,0.016
GLORY,USA,0.016
GLORY,WAR,0.016
GLORY,CALL,0.011
GLORY,HEAVEN,0.011
GLORY,MEDAL,0.011
GLORY,PRAISE,0.011
GLOVE,HAND,0.552
GLOVE,MITTEN,0.133
GLOVE,BASEBALL,0.055
GLOVE,WARM,0.048
GLOVE,HAT,0.024
GLOVE,BOX,0.018
GLOVE,BALL,0.012
GLOVE,CATCH,0.012
GLOVE,LEATHER,0.012
GLOVES,HANDS,0.347
GLOVES,COLD,0.087
GLOVES,WARM,0.067
GLOVES,WHITE,0.053
GLOVES,LEATHER,0.04
GLOVES,MITTENS,0.033
GLOVES,RUBBER,0.033
GLOVES,SOCKS,0.027
GLOVES,CLEAN,0.02
GLOVES,DOCTOR,0.02
GLOVES,FINGERS,0.02
GLOVES,PROTECTION,0.02
GLOVES,SCARF,0.02
GLOVES,STERILE,0.02
GLOVES,HAT,0.013
GLOVES,PLASTIC,0.013
GLOVES,SATIN,0.013
GLOVES,SURGERY,0.013
GLOVES,WINTER,0.013
GLOW,LIGHT,0.2
GLOW,SHINE,0.107
GLOW,BRIGHT,0.093
GLOW,DARK,0.086
GLOW,WORM,0.05
GLOW,BEAM,0.036
GLOW,BURN,0.036
GLOW,CANDLE,0.036
GLOW,NEON,0.029
GLOW,RADIATION,0.029
GLOW,WARM,0.029
GLOW,GLEAM,0.021
GLOW,FIRE,0.014
GLOW,FLORESCENT,0.014
GLOW,GHOST,0.014
GLOW,HAPPY,0.014
GLOW,ILLUMINATE,0.014
GLOW,SUN,0.014
GLUE,STICKY,0.371
GLUE,STICK,0.245
GLUE,ELMER'S,0.106
GLUE,PASTE,0.066
GLUE,PAPER,0.053
GLUE,SNIFF,0.033
GLUE,HORSE,0.02
GLUE,SMELL,0.02
GO,STOP,0.539
GO,COME,0.128
GO,LEAVE,0.061
GO,MOVE,0.033
GO,GREEN,0.028
GO,STAY,0.028
GO,AWAY,0.022
GO,RUN,0.017
GO,START,0.017
GO,BEGIN,0.011
GO,FAST,0.011
GO,FORTH,0.011
GO,TO,0.011
GO,WENT,0.011
GOAL,ACHIEVE,0.174
GOAL,SOCCER,0.174
GOAL,SCORE,0.081
GOAL,POINT,0.04
GOAL,END,0.027
GOAL,FOOTBALL,0.027
GOAL,HOCKEY,0.027
GOAL,OBJECTIVE,0.027
GOAL,SUCCESS,0.027
GOAL,WIN,0.027
GOAL,AIM,0.02
GOAL,DIRECTION,0.02
GOAL,DREAM,0.02
GOAL,FIELD,0.02
GOAL,ORIENTED,0.02
GOAL,AMBITION,0.013
GOAL,DESIRE,0.013
GOAL,HOPE,0.013
GOAL,REACH,0.013
GOAL,TOUCHDOWN,0.013
GOAL,WANT,0.013
GOAT,MILK,0.243
GOAT,SHEEP,0.111
GOAT,ANIMAL,0.062
GOAT,COW,0.042
GOAT,HERD,0.042
GOAT,BILLY,0.035
GOAT,HORN,0.035
GOAT,KID,0.035
GOAT,FARM,0.028
GOAT,MOUNTAIN,0.028
GOAT,BEARD,0.021
GOAT,CHEESE,0.021
GOAT,BAA,0.014
GOAT,SATAN,0.014
GOAT,TROLL,0.014
GOAT,WHITE,0.014
GOBLIN,GHOST,0.445
GOBLIN,HALLOWEEN,0.096
GOBLIN,GHOUL,0.048
GOBLIN,MONSTER,0.048
GOBLIN,UGLY,0.034
GOBLIN,CREATURE,0.021
GOBLIN,SCARY,0.021
GOBLIN,TROLL,0.021
GOBLIN,WITCH,0.021
GOBLIN,EVIL,0.014
GOBLIN,MOVIE,0.014
GOBLIN,TALE,0.014
GOD,JESUS,0.169
GOD,HEAVEN,0.088
GOD,LOVE,0.061
GOD,ALMIGHTY,0.047
GOD,CHURCH,0.041
GOD,LORD,0.041
GOD,RELIGION,0.041
GOD,CREATOR,0.034
GOD,ALL KNOWING,0.027
GOD,BIBLE,0.027
GOD,DAMN,0.02
GOD,DEVIL,0.02
GOD,FAITH,0.02
GOD,GOOD,0.02
GOD,HOLY,0.02
GOD,MAN,0.02
GOD,NONE,0.02
GOD,BEING,0.014
GOD,DEITY,0.014
GOD,FATHER,0.014
GOD,OMNIPOTENT,0.014
GOD,SAVIOR,0.014
GOD,SUPERIOR,0.014
GODDESS,GOD,0.169
GODDESS,BEAUTIFUL,0.115
GODDESS,BEAUTY,0.101
GODDESS,VENUS,0.054
GODDESS,WOMAN,0.054
GODDESS,GREEK,0.047
GODDESS,QUEEN,0.047
GODDESS,MYTH,0.027
GODDESS,ATHENA,0.02
GODDESS,FEMALE,0.02
GODDESS,GIRL,0.02
GODDESS,MOTHER,0.02
GODDESS,MYTHOLOGY,0.02
GODDESS,PRETTY,0.02
GODDESS,FAIRY,0.014
GODDESS,KINDNESS,0.014
GODDESS,LOVE,0.014
GODDESS,ME,0.014
GODDESS,RELIGION,0.014
GODLINESS,CLEANLINESS,0.136
GODLINESS,HOLY,0.104
GODLINESS,HEAVEN,0.071
GODLINESS,ANGEL,0.032
GODLINESS,GOOD,0.032
GODLINESS,BEAUTIFUL,0.026
GODLINESS,CHURCH,0.026
GODLINESS,PERFECTION,0.026
GODLINESS,GOD,0.019
GODLINESS,GREAT,0.019
GODLINESS,SAINT,0.019
GODLINESS,ALMIGHTY,0.013
GODLINESS,GREEK,0.013
GODLINESS,ME,0.013
GODLINESS,MYSELF,0.013
GODLINESS,MYTHOLOGY,0.013
GODLINESS,SUPREME,0.013
GOING,GONE,0.43
GOING,COME,0.168
GOING,LEAVE,0.114
GOING,PLACE,0.06
GOING,WENT,0.047
GOING,OUT,0.034
GOING,AWAY,0.027
GOING,TRAVEL,0.013
GOING,TRIP,0.013
GOLD,SILVER,0.472
GOLD,MONEY,0.102
GOLD,JEWEL,0.096
GOLD,RICH,0.046
GOLD,DIAMOND,0.03
GOLD,METAL,0.025
GOLD,VALUE,0.02
GOLD,CHAIN,0.015
GOLD,EXPENSIVE,0.015
GOLD,NECKLACE,0.015
GOLD,RING,0.015
GOLD,SHINE,0.015
GOLD,WATCH,0.015
GOLD,WEALTH,0.015
GOLD,YELLOW,0.015
GOLD,PRECIOUS,0.01
GOLDEN,YELLOW,0.113
GOLDEN,SUN,0.092
GOLDEN,HAIR,0.085
GOLDEN,BROWN,0.077
GOLDEN,SHINE,0.049
GOLDEN,SILVER,0.049
GOLDEN,ARCHES,0.042
GOLDEN,BLONDE,0.042
GOLDEN,GRAHAM,0.035
GOLDEN,BRIGHT,0.028
GOLDEN,CHILD,0.028
GOLDEN,EGG,0.021
GOLDEN,RETRIEVER,0.021
GOLDEN,FLAKE,0.014
GOLDEN,GIRL,0.014
GOLDEN,LIGHT,0.014
GOLDEN,POND,0.014
GOLDEN,RICH,0.014
GOLDEN,SUNSET,0.014
GOLF,BALL,0.155
GOLF,CLUB,0.155
GOLF,BORING,0.122
GOLF,TENNIS,0.122
GOLF,COURSE,0.061
GOLF,GAME,0.061
GOLF,SPORT,0.054
GOLF,GREEN,0.034
GOLF,TEE,0.034
GOLF,CART,0.02
GOLF,GRASS,0.014
GOLF,HOLE,0.014
GOLF,MINIATURE,0.014
GOLF,PAR,0.014
GONE,LEFT,0.136
GONE,AWAY,0.109
GONE,WIND,0.075
GONE,WENT,0.061
GONE,HERE,0.048
GONE,DISAPPEAR,0.041
GONE,LEAVE,0.041
GONE,BYE,0.034
GONE,FOREVER,0.027
GONE,GOODBYE,0.027
GONE,COME,0.02
GONE,LOST,0.02
GONE,OUR,0.02
GONE,BACK,0.014
GONE,DEAD,0.014
GONE,DUST,0.014
GONE,GOING,0.014
GONE,LONG,0.014
GONE,MAD,0.014
GONE,RETURN,0.014
GOO,BABY,0.176
GOO,GOO-GAA,0.124
GOO,SLIMY,0.085
GOO,YUCK,0.059
GOO,BOO,0.052
GOO,STICKY,0.046
GOO,MESS,0.039
GOO,MUCK,0.039
GOO,GOO-GOO,0.026
GOO,GUM,0.02
GOO,GUNK,0.02
GOO,GHOST,0.013
GOO,GLUE,0.013
GOO,GREEN,0.013
GOO,GROSS,0.013
GOO,OOZE,0.013
GOO,STUFF,0.013
GOO,WHAT,0.013
GOOD,BAD,0.758
GOOD,GREAT,0.036
GOOD,EVIL,0.024
GOOD,BETTER,0.018
GOOD,HAPPY,0.018
GOOD,EXCELLENT,0.012
GOOD,NICE,0.012
GOOD,RIGHT,0.012
GOODBYE,HELLO,0.51
GOODBYE,SAD,0.072
GOODBYE,SEE YA,0.052
GOODBYE,HI,0.046
GOODBYE,ADIOS,0.039
GOODBYE,FAREWELL,0.039
GOODBYE,LEAVE,0.026
GOODBYE,FOREVER,0.013
GOODBYE,LATER,0.013
GOODBYE,SO LONG,0.013
GOODNESS,BADNESS,0.101
GOODNESS,GRACIOUS,0.088
GOODNESS,NICE,0.088
GOODNESS,KIND,0.068
GOODNESS,KINDNESS,0.054
GOODNESS,BAD,0.047
GOODNESS,EVIL,0.047
GOODNESS,WHOLESOME,0.041
GOODNESS,SWEET,0.027
GOODNESS,GOD,0.02
GOODNESS,PURITY,0.02
GOODNESS,FAIRNESS,0.014
GOODNESS,GRACE,0.014
GOODNESS,GREATNESS,0.014
GOODNESS,HOLY,0.014
GOODS,FOOD,0.152
GOODS,PRODUCTS,0.098
GOODS,SERVICES,0.076
GOODS,ITEMS,0.061
GOODS,STUFF,0.061
GOODS,BAD,0.053
GOODS,THINGS,0.053
GOODS,DRUGS,0.038
GOODS,GROCERIES,0.038
GOODS,MERCHANDISE,0.038
GOODS,MONEY,0.03
GOODS,VALUABLES,0.03
GOODS,STOLEN,0.023
GOODS,BUY,0.015
GOODS,CANNED,0.015
GOODS,CLOTHES,0.015
GOODS,SUPPLY,0.015
GOOSE,GANDER,0.267
GOOSE,DUCK,0.261
GOOSE,EGG,0.091
GOOSE,GEESE,0.085
GOOSE,BIRD,0.073
GOOSE,NECK,0.036
GOOSE,MOTHER,0.03
GOOSE,ANIMAL,0.024
GOOSE,CHICKEN,0.018
GOOSE,HEN,0.018
GOOSE,FLY,0.012
GORGEOUS,BEAUTIFUL,0.184
GORGEOUS,GUY,0.118
GORGEOUS,BLONDE,0.059
GORGEOUS,GIRL,0.059
GORGEOUS,PRETTY,0.059
GORGEOUS,UGLY,0.059
GORGEOUS,HANDSOME,0.046
GORGEOUS,WOMAN,0.039
GORGEOUS,MAN,0.033
GORGEOUS,ME,0.026
GORGEOUS,HUNK,0.02
GORGEOUS,MODEL,0.02
GORGEOUS,SEXY,0.02
GORGEOUS,BABE,0.013
GORGEOUS,BODY,0.013
GORGEOUS,CUTE,0.013
GORGEOUS,GEORGE,0.013
GORILLA,MONKEY,0.353
GORILLA,APE,0.261
GORILLA,HAIRY,0.033
GORILLA,ZOO,0.033
GORILLA,CHIMPANZEE,0.026
GORILLA,IN THE MIST,0.026
GORILLA,BLACK,0.02
GORILLA,JUNGLE,0.02
GORILLA,MONSTER,0.02
GORILLA,WARFARE,0.02
GORILLA,BANANA,0.013
GORILLA,CUTE,0.013
GORILLA,KING KONG,0.013
GORILLA,MEAN,0.013
GOSSIP,TALK,0.446
GOSSIP,GIRL,0.094
GOSSIP,RUMOR,0.05
GOSSIP,FRIEND,0.036
GOSSIP,LIE,0.036
GOSSIP,WOMAN,0.022
GOSSIP,CHATTER,0.014
GOSSIP,COLUMN,0.014
GOSSIP,LADY,0.014
GOSSIP,MALICE,0.014
GOSSIP,NEWSPAPER,0.014
GOSSIP,RUDE,0.014
GOSSIP,SCHOOL,0.014
GOSSIP,TRUTH,0.014
GOURMET,FOOD,0.357
GOURMET,COOK,0.245
GOURMET,CHEF,0.083
GOURMET,DINNER,0.062
GOURMET,MEAL,0.041
GOURMET,DELICIOUS,0.028
GOURMET,FANCY,0.014
GOURMET,GOOD,0.014
GOVERNMENT,POLITICS,0.111
GOVERNMENT,DEMOCRACY,0.095
GOVERNMENT,LAW,0.071
GOVERNMENT,PRESIDENT,0.048
GOVERNMENT,FEDERAL,0.04
GOVERNMENT,RULE,0.04
GOVERNMENT,USA,0.032
GOVERNMENT,BAD,0.024
GOVERNMENT,BUREAUCRACY,0.024
GOVERNMENT,CORRUPT,0.024
GOVERNMENT,LIE,0.024
GOVERNMENT,OFFICE,0.024
GOVERNMENT,ANARCHY,0.016
GOVERNMENT,CONGRESS,0.016
GOVERNMENT,ECONOMICS,0.016
GOVERNMENT,JOB,0.016
GOVERNMENT,MILITARY,0.016
GOVERNMENT,NECESSARY,0.016
GOVERNMENT,OFFICIAL,0.016
GOVERNOR,STATE,0.212
GOVERNOR,MAYOR,0.137
GOVERNOR,LEADER,0.103
GOVERNOR,POLITICIAN,0.068
GOVERNOR,POLITICS,0.062
GOVERNOR,GOVERNMENT,0.041
GOVERNOR,RULER,0.041
GOVERNOR,SENATOR,0.041
GOVERNOR,HEAD,0.021
GOVERNOR,STATESMAN,0.021
GOVERNOR,LAWS,0.014
GOVERNOR,MAN,0.014
GOVERNOR,MANSION,0.014
GOWN,DRESS,0.353
GOWN,NIGHT,0.092
GOWN,LONG,0.059
GOWN,WEDDING,0.05
GOWN,EVENING,0.042
GOWN,PROM,0.042
GOWN,FORMAL,0.034
GOWN,PAJAMAS,0.025
GOWN,SLEEP,0.025
GOWN,NEGLIGEE,0.017
GOWN,QUEEN,0.017
GRAB,TAKE,0.333
GRAB,BAG,0.102
GRAB,SNATCH,0.082
GRAB,TOUCH,0.048
GRAB,GET,0.027
GRAB,HOLD,0.027
GRAB,PULL,0.027
GRAB,REACH,0.02
GRAB,BUTT,0.014
GRAB,CLUTCH,0.014
GRAB,GRASP,0.014
GRAB,GROPE,0.014
GRAB,ME,0.014
GRAB,MEAN,0.014
GRAB,RUDE,0.014
GRAB,SEIZE,0.014
GRAB,STEAL,0.014
GRAB,STINGY,0.014
GRACE,JONES,0.109
GRACE,GOD,0.065
GRACE,PRAYER,0.054
GRACE,LAND,0.043
GRACE,BALLET,0.038
GRACE,KELLY,0.033
GRACE,POISE,0.027
GRACE,AUNT,0.022
GRACE,CHURCH,0.022
GRACE,SMOOTH,0.022
GRACE,AMAZING,0.016
GRACE,DANCE,0.016
GRACE,FALL,0.016
GRACE,SKILL,0.016
GRACE,SWAN,0.016
GRACE,BALLERINA,0.011
GRACE,BEAUTY,0.011
GRACE,DINNER,0.011
GRACE,ELEGANCE,0.011
GRACE,FOOD,0.011
GRACE,GOOD,0.011
GRACE,MANNERS,0.011
GRACE,MERCY,0.011
GRACE,PERIOD,0.011
GRACE,PRINCESS,0.011
GRACE,SISTER,0.011
GRACE,SKATE,0.011
GRACE,STYLE,0.011
GRACE,TABLE,0.011
GRACEFUL,BALLET,0.153
GRACEFUL,CLUMSY,0.107
GRACEFUL,BALLERINA,0.087
GRACEFUL,DANCER,0.073
GRACEFUL,ELEGANT,0.06
GRACEFUL,SWAN,0.053
GRACEFUL,BEAUTIFUL,0.04
GRACEFUL,KLUTZ,0.033
GRACEFUL,SMOOTH,0.033
GRACEFUL,NICE,0.027
GRACEFUL,DANCE,0.013
GRACEFUL,GRACE,0.013
GRACEFUL,KIND,0.013
GRACEFUL,PEACE,0.013
GRACEFUL,PRINCESS,0.013
GRADE,A,0.277
GRADE,SCHOOL,0.118
GRADE,GOOD,0.059
GRADE,CLASS,0.05
GRADE,AVERAGE,0.042
GRADE,LETTER,0.034
GRADE,MARK,0.034
GRADE,TEST,0.034
GRADE,PASS,0.025
GRADE,ANXIETY,0.017
GRADE,CLASSIFICATION,0.017
GRADE,LEVEL,0.017
GRADE,SCORE,0.017
GRADE,WORK,0.017
GRADUATE,STUDENT,0.162
GRADUATE,SCHOOL,0.108
GRADUATE,DEGREE,0.061
GRADUATE,CAP,0.054
GRADUATE,COLLEGE,0.047
GRADUATE,FINISH,0.034
GRADUATE,HAPPY,0.034
GRADUATE,FREEDOM,0.027
GRADUATE,SENIOR,0.027
GRADUATE,HONOR,0.02
GRADUATE,ME,0.02
GRADUATE,PARTY,0.02
GRADUATE,YES,0.02
GRADUATE,ACCOMPLISHMENT,0.014
GRADUATE,CELEBRATION,0.014
GRADUATE,FINALLY,0.014
GRADUATE,HIGH SCHOOL,0.014
GRADUATE,JOB,0.014
GRADUATE,SCHOLAR,0.014
GRADUATE,SOON,0.014
GRADUATION,SCHOOL,0.086
GRADUATION,HIGH SCHOOL,0.072
GRADUATION,DIPLOMA,0.066
GRADUATION,HAPPY,0.059
GRADUATION,COLLEGE,0.053
GRADUATION,CAP,0.046
GRADUATION,END,0.046
GRADUATION,CEREMONY,0.039
GRADUATION,DAY,0.033
GRADUATION,PARTY,0.033
GRADUATION,COMMENCEMENT,0.026
GRADUATION,FINALLY,0.026
GRADUATION,SENIOR,0.026
GRADUATION,SOON,0.026
GRADUATION,FREEDOM,0.02
GRADUATION,GOWN,0.02
GRADUATION,BEGINNING,0.013
GRADUATION,DATE,0.013
GRADUATION,FAIL,0.013
GRADUATION,FINISH,0.013
GRADUATION,FUN,0.013
GRADUATION,GREAT,0.013
GRADUATION,LIFE,0.013
GRADUATION,MONEY,0.013
GRADUATION,PRACTICE,0.013
GRADUATION,SUCCESS,0.013
GRADUATION,YES,0.013
GRAFT,SKIN,0.291
GRAFT,DRAW,0.068
GRAFT,PAPER,0.054
GRAFT,DRAFT,0.034
GRAFT,CHART,0.027
GRAFT,MATH,0.02
GRAFT,TREES,0.02
GRAFT,DESIGN,0.014
GRAFT,DRAWING,0.014
GRAFT,HOOK,0.014
GRAFT,PIECE,0.014
GRAFT,PLANT,0.014
GRAIN,WHEAT,0.365
GRAIN,SAND,0.108
GRAIN,CORN,0.081
GRAIN,RICE,0.081
GRAIN,SALT,0.081
GRAIN,FOOD,0.054
GRAIN,ALCOHOL,0.034
GRAIN,BREAD,0.027
GRAIN,SEED,0.02
GRAIN,CEREAL,0.014
GRAIN,OATS,0.014
GRAMMAR,ENGLISH,0.528
GRAMMAR,SCHOOL,0.069
GRAMMAR,SPELL,0.062
GRAMMAR,LANGUAGE,0.042
GRAMMAR,USAGE,0.035
GRAMMAR,WORDS,0.035
GRAMMAR,SPEECH,0.028
GRAMMAR,BORING,0.021
GRAMMAR,CORRECT,0.021
GRAMMAR,BOOK,0.014
GRAMMAR,VOCABULARY,0.014
GRAND,PIANO,0.196
GRAND,BIG,0.182
GRAND,CANYON,0.095
GRAND,GREAT,0.074
GRAND,LARGE,0.074
GRAND,HOTEL,0.027
GRAND,MONEY,0.027
GRAND,BUFFET,0.02
GRAND,HUGE,0.02
GRAND,SLAM,0.02
GRAND,BALL,0.014
GRAND,OLE OPREY,0.014
GRAND,OPENING,0.014
GRAND,OPERA,0.014
GRAND,SPECTACULAR,0.014
GRAND,THEFT,0.014
GRAND,TOTAL,0.014
GRANDMA,GRANDPA,0.538
GRANDMA,OLD,0.098
GRANDMA,LOVE,0.038
GRANDMA,COOKIE,0.023
GRANDMA,NICE,0.023
GRANDMA,CARE,0.015
GRANDMA,GRANDAD,0.015
GRANDMA,GRANDFATHER,0.015
GRANDMA,PAPA,0.015
GRANDMA,WOMAN,0.015
GRANDPA,GRANDMA,0.553
GRANDPA,OLD,0.107
GRANDPA,LOVE,0.053
GRANDPA,FAMILY,0.033
GRANDPA,MAN,0.027
GRANDPA,RELATIVE,0.027
GRANDPA,GRANDAD,0.02
GRANDPA,GRANDFATHER,0.02
GRANDPA,PAPA,0.02
GRANDPA,DAD,0.013
GRANDPA,FATHER,0.013
GRANDPARENTS,OLD,0.311
GRANDPARENTS,LOVE,0.088
GRANDPARENTS,GRANDMA,0.054
GRANDPARENTS,GRANDMOTHER,0.054
GRANDPARENTS,FAMILY,0.041
GRANDPARENTS,PARENTS,0.041
GRANDPARENTS,GRANDCHILD,0.034
GRANDPARENTS,MOM,0.034
GRANDPARENTS,NICE,0.034
GRANDPARENTS,DEAD,0.027
GRANDPARENTS,ELDER,0.027
GRANDPARENTS,GRANDFATHER,0.027
GRANDPARENTS,FUN,0.014
GRANDPARENTS,GRANDPA,0.014
GRANDPARENTS,MOTHER,0.014
GRANDPARENTS,RELATIVE,0.014
GRANDPARENTS,RESPECT,0.014
GRANITE,ROCK,0.48
GRANITE,STONE,0.236
GRANITE,HARD,0.04
GRANITE,MARBLE,0.024
GRANITE,LEAD,0.016
GRANITE,MINERAL,0.016
GRANITE,SCULPTURE,0.016
GRANITE,SLAB,0.016
GRANT,MONEY,0.408
GRANT,GIVE,0.164
GRANT,LOAN,0.086
GRANT,SCHOLARSHIP,0.059
GRANT,WISH,0.033
GRANT,PRESIDENT,0.02
GRANT,SCHOOL,0.02
GRANT,AID,0.013
GRANT,ALLOW,0.013
GRANT,GENERAL,0.013
GRANT,TOMB,0.013
GRANT,ULYSSES,0.013
GRAPE,VINE,0.219
GRAPE,FRUIT,0.11
GRAPE,WINE,0.103
GRAPE,PURPLE,0.096
GRAPE,JUICE,0.089
GRAPE,RAISIN,0.048
GRAPE,GREEN,0.034
GRAPE,APPLE,0.027
GRAPE,FOOD,0.027
GRAPE,JELLY,0.027
GRAPE,ORANGE,0.027
GRAPE,APE,0.021
GRAPE,EAT,0.014
GRAPE,NUT,0.014
GRAPE,PRUNE,0.014
GRAPE,SEED,0.014
GRAPE,YUMMY,0.014
GRAPH,MATH,0.222
GRAPH,CHART,0.15
GRAPH,PAPER,0.15
GRAPH,LINES,0.137
GRAPH,BAR,0.065
GRAPH,GEOMETRY,0.026
GRAPH,PLOT,0.026
GRAPH,NUMBERS,0.02
GRAPH,AXIS,0.013
GRAPH,MAP,0.013
GRAPH,SKIN,0.013
GRASP,HOLD,0.533
GRASP,GRAB,0.08
GRASP,UNDERSTAND,0.033
GRASP,GRIP,0.027
GRASP,LET GO,0.027
GRASP,AIR,0.02
GRASP,HAND,0.02
GRASP,ARM,0.013
GRASP,FIST,0.013
GRASP,HANDLE,0.013
GRASP,RELEASE,0.013
GRASP,TAKE,0.013
GRASP,TIGHT,0.013
GRASS,GREEN,0.364
GRASS,CUT,0.114
GRASS,LAWN,0.087
GRASS,MOW,0.076
GRASS,HOPPER,0.027
GRASS,POT,0.027
GRASS,MOWER,0.022
GRASS,WEED,0.022
GRASS,GROW,0.016
GRASS,HIGH,0.016
GRASS,ROOTS,0.016
GRASS,SMOKE,0.016
GRASS,DIRT,0.011
GRASS,YARD,0.011
GRASSHOPPER,GREEN,0.247
GRASSHOPPER,BUG,0.162
GRASSHOPPER,INSECT,0.162
GRASSHOPPER,GRASS,0.065
GRASSHOPPER,HOP,0.065
GRASSHOPPER,JUMP,0.052
GRASSHOPPER,CRICKET,0.026
GRASSHOPPER,KUNG FU,0.026
GRASSHOPPER,GROSS,0.019
GRASSHOPPER,LEGS,0.019
GRASSHOPPER,DRINK,0.013
GRASSHOPPER,HOT,0.013
GRASSHOPPER,SMASH,0.013
GRASSHOPPER,UGLY,0.013
GRATE,CHEESE,0.399
GRATE,GRIND,0.047
GRATE,NERVES,0.047
GRATE,CARROTS,0.027
GRATE,SHRED,0.027
GRATE,CHOP,0.02
GRATE,CUT,0.02
GRATE,METAL,0.02
GRATE,ORANGE,0.02
GRATE,RUB,0.02
GRATE,ANNOY,0.014
GRATE,CRATE,0.014
GRATE,FOOD,0.014
GRATE,FULL,0.014
GRATE,ROAD,0.014
GRATE,SCRAPE,0.014
GRATE,SEWER,0.014
GRAVE,DEATH,0.244
GRAVE,DEAD,0.189
GRAVE,SERIOUS,0.05
GRAVE,DIE,0.039
GRAVE,HOLE,0.033
GRAVE,SAD,0.033
GRAVE,DIG,0.028
GRAVE,DIGGER,0.028
GRAVE,TOMBSTONE,0.028
GRAVE,CEMETERY,0.022
GRAVE,DIRT,0.022
GRAVE,STONE,0.022
GRAVE,YARD,0.022
GRAVE,BAD,0.011
GRAVE,CASKET,0.011
GRAVE,COFFIN,0.011
GRAVE,DANGER,0.011
GRAVE,FUNERAL,0.011
GRAVE,GROUND,0.011
GRAVE,REMEMBRANCE,0.011
GRAVE,SOLEMN,0.011
GRAVE,TOMB,0.011
GRAVEL,ROCKS,0.25
GRAVEL,ROAD,0.164
GRAVEL,DIRT,0.105
GRAVEL,SAND,0.086
GRAVEL,DRIVEWAY,0.079
GRAVEL,STONE,0.079
GRAVEL,GROUND,0.033
GRAVEL,PIT,0.033
GRAVEL,BEG,0.02
GRAVEL,PAVEMENT,0.02
GRAVEL,FISH,0.013
GRAVEL,QUARRY,0.013
GRAVITY,EARTH,0.134
GRAVITY,FALL,0.099
GRAVITY,PULL,0.092
GRAVITY,WEIGHT,0.085
GRAVITY,SPACE,0.07
GRAVITY,FORCE,0.056
GRAVITY,DOWN,0.042
GRAVITY,MOON,0.042
GRAVITY,FLOAT,0.035
GRAVITY,NEWTON,0.035
GRAVITY,PHYSICS,0.035
GRAVITY,AIR,0.028
GRAVITY,APPLE,0.028
GRAVITY,DENSITY,0.014
GRAVITY,HEAVY,0.014
GRAVITY,WEIGHTLESS,0.014
GRAVY,POTATO,0.313
GRAVY,SAUCE,0.111
GRAVY,TURKEY,0.087
GRAVY,MEAT,0.071
GRAVY,TRAIN,0.063
GRAVY,BROWN,0.04
GRAVY,SOUP,0.04
GRAVY,BISCUIT,0.032
GRAVY,BOAT,0.032
GRAVY,FOOD,0.032
GRAVY,BEEF,0.024
GRAVY,RICE,0.024
GRAVY,ROAST,0.016
GRAY,BLACK,0.365
GRAY,WHITE,0.081
GRAY,COLOR,0.068
GRAY,DARK,0.061
GRAY,OLD,0.041
GRAY,HOUND,0.034
GRAY,DULL,0.027
GRAY,BLUE,0.02
GRAY,CLOUD,0.02
GRAY,BUS,0.014
GRAY,DISMAL,0.014
GRAY,GREY,0.014
GRAY,HAIR,0.014
GRAY,HAZE,0.014
GRAY,SAD,0.014
GRAY,SILVER,0.014
GRAY,SKY,0.014
GRAZE,COW,0.362
GRAZE,EAT,0.171
GRAZE,GRASS,0.092
GRAZE,CUT,0.026
GRAZE,HORSE,0.02
GRAZE,CATTLE,0.013
GRAZE,EYE,0.013
GRAZE,LOOK,0.013
GRAZE,NICK,0.013
GRAZE,PASTURE,0.013
GRAZE,ROAM,0.013
GREASE,OIL,0.311
GREASE,CAR,0.135
GREASE,LIGHTNING,0.081
GREASE,MOVIE,0.074
GREASE,DIRTY,0.054
GREASE,MONKEY,0.041
GREASE,GRIME,0.034
GREASE,LUBRICATE,0.027
GREASE,SLIPPERY,0.027
GREASE,HAIR,0.02
GREASE,SLIME,0.02
GREASE,BLACK,0.014
GREASE,FRY,0.014
GREAT,BIG,0.092
GREAT,GOOD,0.085
GREAT,WONDERFUL,0.07
GREAT,SUPER,0.063
GREAT,AWESOME,0.049
GREAT,BEST,0.042
GREAT,LARGE,0.042
GREAT,SMALL,0.042
GREAT,TERRIFIC,0.042
GREAT,BAD,0.035
GREAT,TERRIBLE,0.028
GREAT,AWFUL,0.014
GREAT,GREATER,0.014
GREAT,HUGE,0.014
GREAT,LITTLE,0.014
GREAT,MAGNIFICENT,0.014
GREAT,MAN,0.014
GREAT,POOR,0.014
GREATEST,BEST,0.396
GREATEST,HIT,0.054
GREATEST,WORST,0.047
GREATEST,HERO,0.04
GREATEST,GOD,0.027
GREATEST,LOVE,0.027
GREATEST,WONDERFUL,0.027
GREATEST,DAD,0.02
GREATEST,GOOD,0.02
GREATEST,LEAST,0.02
GREATEST,SHOW,0.02
GREATEST,AMERICAN HERO,0.013
GREATEST,ME,0.013
GREATEST,MOST,0.013
GREED,MONEY,0.411
GREED,WANT,0.096
GREED,SELFISH,0.048
GREED,WEALTH,0.048
GREED,BAD,0.027
GREED,HATE,0.027
GREED,LUST,0.021
GREED,MEAN,0.021
GREED,AVARICE,0.014
GREED,GENEROUS,0.014
GREED,MISER,0.014
GREED,PEOPLE,0.014
GREED,STINGY,0.014
GREEK,FRATERNITY,0.182
GREEK,LATIN,0.122
GREEK,LANGUAGE,0.081
GREEK,SORORITY,0.074
GREEK,FOREIGN,0.047
