cue,target,strength
PINK,SHOES,0.011
PINT,QUART,0.397
PINT,MILK,0.179
PINT,GALLON,0.093
PINT,MEASURE,0.046
PINT,BLOOD,0.033
PINT,LIQUID,0.033
PINT,SMALL,0.033
PINT,ICE CREAM,0.026
PINT,LITER,0.026
PINT,YOGURT,0.026
PINT,AMOUNT,0.013
PINT,BEER,0.013
PINT,JAR,0.013
PINT,SIZE,0.013
PIOUS,HOLY,0.028
PIOUS,SMALL,0.028
PIOUS,POMPOUS,0.021
PIOUS,POOR,0.021
PIOUS,BOLD,0.014
PIOUS,MEAN,0.014
PIOUS,NO,0.014
PIOUS,PRIEST,0.014
PIOUS,RELIGIOUS,0.014
PIOUS,RIGHTEOUSNESS,0.014
PIPE,SMOKE,0.419
PIPE,WATER,0.068
PIPE,CIGAR,0.047
PIPE,LEAD,0.047
PIPE,TOBACCO,0.041
PIPE,CLEANER,0.027
PIPE,TUBE,0.027
PIPE,BHANG,0.02
PIPE,CIGARETTE,0.02
PIPE,ORGAN,0.02
PIPE,WRENCH,0.02
PIPE,BAR,0.014
PIPE,DREAM,0.014
PIPE,LINE,0.014
PIPE,METAL,0.014
PIRATE,SHIP,0.22
PIRATE,HOOK,0.047
PIRATE,PATCH,0.04
PIRATE,SWORD,0.033
PIRATE,TREASURE,0.033
PIRATE,BUCCANEER,0.027
PIRATE,EYE,0.027
PIRATE,HAT,0.027
PIRATE,BAD,0.02
PIRATE,BOAT,0.02
PIRATE,MAN,0.02
PIRATE,MEAN,0.02
PIRATE,STEAL,0.02
PIRATE,BLUEBEARD,0.013
PIRATE,CAVE,0.013
PIRATE,FLAG,0.013
PIRATE,INVASION,0.013
PIRATE,PETER PAN,0.013
PIRATE,PILLAGE,0.013
PIRATE,SAILOR,0.013
PISSED,MAD,0.311
PISSED,ANGRY,0.257
PISSED,OFF,0.196
PISSED,UPSET,0.054
PISSED,ANNOYED,0.02
PISSED,DRUNK,0.02
PISSED,TEMPER,0.014
PISTOL,GUN,0.774
PISTOL,SHOOT,0.036
PISTOL,RIFLE,0.021
PISTOL,DEATH,0.015
PISTOL,WHIP,0.015
PISTOL,BANG,0.01
PISTOL,BULLET,0.01
PISTOL,MAGNUM,0.01
PISTOL,RANGE,0.01
PISTOL,WEAPON,0.01
PISTON,CAR,0.295
PISTON,ENGINE,0.13
PISTON,GUN,0.116
PISTON,DETROIT,0.096
PISTON,BASKETBALL,0.075
PISTON,FLOWER,0.068
PISTON,FIRE,0.027
PISTON,HONDA,0.014
PISTON,PISTOL,0.014
PIT,HOLE,0.275
PIT,FALL,0.106
PIT,BULL,0.049
PIT,ARM,0.042
PIT,CHERRY,0.042
PIT,BOTTOMLESS,0.035
PIT,PLUM,0.035
PIT,EMPTY,0.028
PIT,DEEP,0.021
PIT,HELL,0.021
PIT,PEACH,0.021
PIT,SEED,0.021
PIT,SNAKE,0.021
PIT,BLACK,0.014
PIT,DOG,0.014
PIT,MONEY,0.014
PIT,OLIVE,0.014
PIT,PENDULUM,0.014
PIT,TAR,0.014
PIT,TRAP,0.014
PITCH,BASEBALL,0.319
PITCH,THROW,0.181
PITCH,BALL,0.139
PITCH,CATCH,0.049
PITCH,HIT,0.049
PITCH,TONE,0.021
PITCH,TOSS,0.021
PITCH,FORK,0.014
PITCH,NOTE,0.014
PITCH,SOFTBALL,0.014
PITCHER,BASEBALL,0.243
PITCHER,BEER,0.169
PITCHER,CATCHER,0.088
PITCHER,TEA,0.074
PITCHER,WATER,0.074
PITCHER,DRINK,0.061
PITCHER,LEMONADE,0.041
PITCHER,BALL,0.027
PITCHER,CONTAINER,0.027
PITCHER,LIQUID,0.014
PITCHER,PLAYER,0.014
PITCHER,STRIKE,0.014
PITCHFORK,HAY,0.395
PITCHFORK,DEVIL,0.136
PITCHFORK,FARM,0.082
PITCHFORK,FARMER,0.048
PITCHFORK,HOE,0.027
PITCHFORK,SATAN,0.027
PITCHFORK,FORK,0.02
PITCHFORK,HAYSTACK,0.02
PITCHFORK,SHOVEL,0.02
PITCHFORK,STAB,0.02
PITCHFORK,GARDEN,0.014
PITCHFORK,HORROR,0.014
PITCHFORK,KILL,0.014
PITCHFORK,TOOL,0.014
PITY,SAD,0.171
PITY,SORRY,0.144
PITY,SORROW,0.123
PITY,SYMPATHY,0.089
PITY,SELF,0.048
PITY,SHAME,0.041
PITY,BAD,0.027
PITY,POOR,0.027
PITY,PARTY,0.021
PITY,FEEL,0.014
PITY,GOOD,0.014
PITY,GRAPE,0.014
PITY,MERCY,0.014
PITY,WORTH,0.014
PIZZA,FOOD,0.149
PIZZA,CHEESE,0.135
PIZZA,PEPPERONI,0.095
PIZZA,GOOD,0.081
PIZZA,PIE,0.061
PIZZA,FATTENING,0.041
PIZZA,ITALIAN,0.041
PIZZA,BEER,0.034
PIZZA,EAT,0.027
PIZZA,YUMMY,0.027
PIZZA,COKE,0.02
PIZZA,CRUST,0.014
PIZZA,HUNGER,0.014
PIZZA,SAUCE,0.014
PLACE,HOUSE,0.132
PLACE,HERE,0.062
PLACE,PUT,0.062
PLACE,AREA,0.056
PLACE,TIME,0.035
PLACE,FIRST,0.028
PLACE,ROOM,0.028
PLACE,COLLEGE,0.021
PLACE,LOCATION,0.021
PLACE,SET,0.021
PLACE,APARTMENT,0.014
PLACE,DESTINATION,0.014
PLACE,GO,0.014
PLACE,MEET,0.014
PLACE,NO WHERE,0.014
PLACE,NOUN,0.014
PLACE,SCHOOL,0.014
PLACE,SETTING,0.014
PLACE,SOMEWHERE,0.014
PLACE,STAY,0.014
PLACE,THERE,0.014
PLACE,THINGS,0.014
PLAID,STRIPE,0.133
PLAID,SHIRT,0.098
PLAID,SKIRT,0.077
PLAID,UGLY,0.063
PLAID,COLOR,0.049
PLAID,PANTS,0.049
PLAID,CHECK,0.042
PLAID,RED,0.035
PLAID,SOLID,0.035
PLAID,SCOTTISH,0.028
PLAID,CLOTHES,0.021
PLAID,JACKET,0.021
PLAID,PATTERN,0.021
PLAID,PREPPY,0.021
PLAID,SQUARE,0.021
PLAID,CLOTH,0.014
PLAID,DESIGN,0.014
PLAID,KILT,0.014
PLAID,PLAIN,0.014
PLAID,PRINT,0.014
PLAID,SHORTS,0.014
PLAID,TARTAN,0.014
PLAIN,SIMPLE,0.145
PLAIN,ORDINARY,0.076
PLAIN,DULL,0.069
PLAIN,BORING,0.062
PLAIN,PLAID,0.048
PLAIN,WHITE,0.048
PLAIN,JANE,0.028
PLAIN,BLAND,0.021
PLAIN,PEANUT,0.021
PLAIN,BAGEL,0.014
PLAIN,BROWN,0.014
PLAIN,DIFFERENT,0.014
PLAIN,DRAB,0.014
PLAIN,FANCY,0.014
PLAIN,PLATEAU,0.014
PLAIN,SOLID,0.014
PLAIN,UNATTRACTIVE,0.014
PLAIN,VANILLA,0.014
PLAIN,WILD,0.014
PLAIN,YOGURT,0.014
PLAN,ORGANIZE,0.081
PLAN,IDEA,0.076
PLAN,STRATEGY,0.071
PLAN,SCHEME,0.061
PLAN,ACTION,0.051
PLAN,BLUEPRINT,0.041
PLAN,MAP,0.041
PLAN,SCHEDULE,0.036
PLAN,HOUSE,0.025
PLAN,ARCHITECT,0.02
PLAN,FUTURE,0.02
PLAN,ORDER,0.02
PLAN,THINK,0.02
PLAN,AHEAD,0.015
PLAN,DECIDE,0.015
PLAN,METHOD,0.015
PLAN,PLOT,0.015
PLAN,WAY,0.015
PLAN,ATTACK,0.01
PLAN,BUILD,0.01
PLAN,BUILDING,0.01
PLAN,LIFE,0.01
PLAN,MANAGEMENT,0.01
PLAN,OPERATION,0.01
PLAN,PREPARE,0.01
PLAN,PROCEDURE,0.01
PLAN,STUDY,0.01
PLAN,TRIP,0.01
PLANE,FLY,0.238
PLANE,CRASH,0.161
PLANE,AIR,0.098
PLANE,SKY,0.063
PLANE,TRAIN,0.049
PLANE,JET,0.035
PLANE,CAR,0.028
PLANE,RIDE,0.028
PLANE,GEOMETRY,0.021
PLANE,WINGS,0.021
PLANE,FAST,0.014
PLANE,TRAVEL,0.014
PLANET,EARTH,0.606
PLANET,MARS,0.103
PLANET,STAR,0.079
PLANET,SPACE,0.042
PLANET,MOON,0.024
PLANET,PLUTO,0.024
PLANET,UNIVERSE,0.018
PLANET,SATURN,0.012
PLANET,VENUS,0.012
PLANETS,EARTH,0.164
PLANETS,SOLAR SYSTEM,0.105
PLANETS,STARS,0.092
PLANETS,SPACE,0.079
PLANETS,MARS,0.066
PLANETS,SUN,0.066
PLANETS,UNIVERSE,0.046
PLANETS,MOONS,0.033
PLANETS,NINE,0.033
PLANETS,GALAXY,0.026
PLANETS,SATURN,0.026
PLANETS,PLUTO,0.02
PLANETS,ROUND,0.02
PLANETS,APES,0.013
PLANETS,ASTRONOMY,0.013
PLANETS,JUPITER,0.013
PLANETS,MERCURY,0.013
PLANETS,ORBIT,0.013
PLANNING,ORGANIZE,0.095
PLANNING,SCHEDULE,0.082
PLANNING,PREPARE,0.068
PLANNING,THINKING,0.048
PLANNING,PARTY,0.034
PLANNING,VACATION,0.034
PLANNING,WEDDING,0.034
PLANNING,AHEAD,0.027
PLANNING,DECIDING,0.027
PLANNING,FUTURE,0.027
PLANNING,TRIP,0.027
PLANNING,CALENDAR,0.02
PLANNING,TIME,0.02
PLANNING,CAREFUL,0.014
PLANNING,DAY,0.014
PLANNING,FAMILY,0.014
PLANNING,FORESIGHT,0.014
PLANNING,GOING,0.014
PLANNING,GUIDE,0.014
PLANNING,PLAN,0.014
PLANNING,PREGNANCY,0.014
PLANNING,SPONTANEOUS,0.014
PLANNING,UNPLANNED,0.014
PLANT,GREEN,0.256
PLANT,FLOWER,0.128
PLANT,TREE,0.128
PLANT,GROW,0.106
PLANT,ANIMAL,0.05
PLANT,SEED,0.039
PLANT,LEAF,0.033
PLANT,GARDEN,0.022
PLANT,SOIL,0.022
PLANT,BUSH,0.017
PLANT,LIVING,0.017
PLANT,WATER,0.017
PLANT,LIVE,0.011
PLANT,POT,0.011
PLANTS,GREEN,0.395
PLANTS,ANIMALS,0.191
PLANTS,FLOWERS,0.066
PLANTS,TREES,0.066
PLANTS,GROW,0.026
PLANTS,GARDEN,0.02
PLANTS,LIFE,0.02
PLANTS,FERN,0.013
PLANTS,ROSE,0.013
PLANTS,WATER,0.013
PLAQUE,TEETH,0.414
PLAQUE,AWARD,0.164
PLAQUE,DENTIST,0.046
PLAQUE,TROPHY,0.046
PLAQUE,WALL,0.046
PLAQUE,TARTAR,0.033
PLAQUE,DISEASE,0.026
PLAQUE,HONOR,0.02
PLAQUE,WOOD,0.02
PLAQUE,PICTURE,0.013
PLAQUE,REWARD,0.013
PLAQUE,SICK,0.013
PLAQUE,WINNER,0.013
PLASMA,BLOOD,0.818
PLASMA,CELL,0.054
PLASMA,DONATION,0.014
PLASMA,SCIENCE,0.014
PLASTER,WALL,0.243
PLASTER,PARIS,0.074
PLASTER,PAINT,0.061
PLASTER,CAST,0.047
PLASTER,CEMENT,0.047
PLASTER,BUILDING,0.034
PLASTER,CEILING,0.034
PLASTER,CONCRETE,0.034
PLASTER,HARD,0.02
PLASTER,HOUSE,0.02
PLASTER,MOLD,0.02
PLASTER,CONSTRUCTION,0.014
PLASTER,DRY WALL,0.014
PLASTER,GLUE,0.014
PLASTER,PASTE,0.014
PLASTER,PLASTIC,0.014
PLASTER,RUBBER,0.014
PLASTER,STUCCO,0.014
PLASTER,WET,0.014
PLASTER,WHITE,0.014
PLASTIC,BAG,0.089
PLASTIC,CUP,0.075
PLASTIC,METAL,0.068
PLASTIC,PAPER,0.068
PLASTIC,RECYCLE,0.041
PLASTIC,RUBBER,0.041
PLASTIC,BOTTLE,0.034
PLASTIC,FAKE,0.034
PLASTIC,GLASS,0.034
PLASTIC,TUPPERWARE,0.034
PLASTIC,CHEAP,0.027
PLASTIC,CONTAINER,0.027
PLASTIC,WRAP,0.027
PLASTIC,CARD,0.021
PLASTIC,APPLICATOR,0.014
PLASTIC,CREDIT CARD,0.014
PLASTIC,FLEXIBLE,0.014
PLASTIC,LID,0.014
PLASTIC,MONEY,0.014
PLASTIC,PEN,0.014
PLASTIC,POLYURETHANE,0.014
PLASTIC,SYNTHETIC,0.014
PLASTIC,TOY,0.014
PLATE,DISH,0.23
PLATE,FOOD,0.218
PLATE,FORK,0.115
PLATE,EAT,0.109
PLATE,CUP,0.048
PLATE,BOWL,0.042
PLATE,GLASS,0.036
PLATE,DINNER,0.03
PLATE,SAUCER,0.03
PLATE,SPOON,0.024
PLATE,CHINA,0.012
PLATE,SILVERWARE,0.012
PLATES,DISHES,0.32
PLATES,CUPS,0.109
PLATES,GLASSES,0.068
PLATES,BREAK,0.048
PLATES,EAT,0.048
PLATES,FORKS,0.048
PLATES,DINNER,0.041
PLATES,CHINA,0.034
PLATES,SPOONS,0.034
PLATES,BOWLS,0.027
PLATES,FOOD,0.027
PLATES,CAR,0.014
PLATES,NAPKINS,0.014
PLATES,PAPER,0.014
PLATES,SAUCERS,0.014
PLATES,SILVERWARE,0.014
PLATFORM,SHOES,0.257
PLATFORM,STAGE,0.176
PLATFORM,DIVE,0.088
PLATFORM,HIGH,0.061
PLATFORM,SPEECH,0.027
PLATFORM,STAND,0.027
PLATFORM,STEP,0.027
PLATFORM,WOOD,0.027
PLATFORM,DECK,0.02
PLATFORM,DAIS,0.014
PLATFORM,FLAT,0.014
PLATFORM,HEELS,0.014
PLAY,FUN,0.141
PLAY,BALL,0.134
PLAY,GAME,0.074
PLAY,WORK,0.067
PLAY,GROUND,0.06
PLAY,MATE,0.027
PLAY,CHILD,0.02
PLAY,ENJOY,0.02
PLAY,WIN,0.02
PLAY,ACTOR,0.013
PLAY,FIGHT,0.013
PLAY,HORSE,0.013
PLAY,KID,0.013
PLAY,MUSIC,0.013
PLAY,PEN,0.013
PLAY,RECESS,0.013
PLAY,RECREATION,0.013
PLAY,REST,0.013
PLAY,SCHOOL,0.013
PLAY,SLEEP,0.013
PLAY,THEATER,0.013
PLAY DOUGH,CHILDREN,0.177
PLAY DOUGH,CLAY,0.143
PLAY DOUGH,KIDS,0.129
PLAY DOUGH,PUTTY,0.054
PLAY DOUGH,TOY,0.048
PLAY DOUGH,FUN,0.034
PLAY DOUGH,BLUE,0.027
PLAY DOUGH,PLAY,0.027
PLAY DOUGH,RED,0.027
PLAY DOUGH,COLOR,0.02
PLAY DOUGH,KID,0.02
PLAY DOUGH,SALTY,0.02
PLAY DOUGH,SOFT,0.02
PLAY DOUGH,CHILDHOOD,0.014
PLAY DOUGH,COOKIE DOUGH,0.014
PLAY DOUGH,GAME,0.014
PLAY DOUGH,GREEN,0.014
PLAY DOUGH,KINDERGARTEN,0.014
PLAY DOUGH,PRESCHOOL,0.014
PLAY DOUGH,SMELL,0.014
PLAYER,BASEBALL,0.137
PLAYER,TEAM,0.115
PLAYER,GAME,0.108
PLAYER,FOOTBALL,0.058
PLAYER,BALL,0.05
PLAYER,RECORD,0.036
PLAYER,SPORT,0.036
PLAYER,TENNIS,0.036
PLAYER,ATHLETE,0.029
PLAYER,CARD,0.029
PLAYER,SOCCER,0.029
PLAYER,BASKETBALL,0.022
PLAYER,PIANO,0.022
PLAYER,TOP,0.022
PLAYER,DISC,0.014
PLAYER,FIELD,0.014
PLAYER,OBSERVER,0.014
PLAYER,OPPONENT,0.014
PLAYER,TEAMMATE,0.014
PLAYER,WIN,0.014
PLAYGROUND,CHILDREN,0.172
PLAYGROUND,SWING,0.172
PLAYGROUND,PARK,0.101
PLAYGROUND,KID,0.091
PLAYGROUND,FIELD,0.061
PLAYGROUND,YARD,0.061
PLAYGROUND,SCHOOL,0.051
PLAYGROUND,SLIDE,0.04
PLAYGROUND,RECREATION,0.03
PLAYGROUND,LOT,0.02
PLAYGROUND,RECESS,0.02
PLAYGROUND,SANDBOX,0.02
PLAYING,FUN,0.203
PLAYING,GAME,0.182
PLAYING,BALL,0.068
PLAYING,CARDS,0.061
PLAYING,CHILDREN,0.054
PLAYING,JOKING,0.034
PLAYING,KIDS,0.034
PLAYING,GOLF,0.027
PLAYING,FROLICKING,0.02
PLAYING,HARD,0.02
PLAYING,LAUGHING,0.02
PLAYING,AROUND,0.014
PLAYING,FRIEND,0.014
PLAYING,JOY,0.014
PLAYING,ROUGH,0.014
PLAYING,RUNNING,0.014
PLAYING,SLEEPING,0.014
PLAYING,SPORTS,0.014
PLAYING,WORKING,0.014
PLAYTHING,TOY,0.664
PLAYTHING,BALL,0.034
PLAYTHING,FUN,0.034
PLAYTHING,GIRL,0.027
PLAYTHING,BOYFRIEND,0.014
PLAYTHING,CHILD,0.014
PLAYTHING,DOG,0.014
PLAYTHING,DOLL,0.014
PLAYTHING,MAN,0.014
PLAYTHING,SEX,0.014
PLAYTHING,USED,0.014
PLAZA,MALL,0.23
PLAZA,SHOPPING,0.182
PLAZA,SHOP,0.122
PLAZA,STORE,0.095
PLAZA,PLACE,0.041
PLAZA,HOTEL,0.034
PLAZA,BUILDING,0.027
PLAZA,SQUARE,0.027
PLAZA,FOOD,0.02
PLAZA,PIZZA,0.02
PLAZA,AREA,0.014
PLAZA,BENCH,0.014
PLAZA,CENTER,0.014
PLEAD,BEG,0.493
PLEAD,GUILTY,0.257
PLEAD,INNOCENT,0.047
PLEAD,ASK,0.02
PLEAD,BARGAIN,0.02
PLEAD,COURT,0.02
PLEAD,PLEASE,0.02
PLEAD,FORGIVE,0.014
PLEAD,HELP,0.014
PLEASANT,NICE,0.158
PLEASANT,HAPPY,0.059
PLEASANT,UNPLEASANT,0.053
PLEASANT,GOOD,0.046
PLEASANT,PEACE,0.033
PLEASANT,PLEASURE,0.033
PLEASANT,SMELL,0.033
PLEASANT,FRIENDLY,0.026
PLEASANT,SMILE,0.026
PLEASANT,PERSON,0.02
PLEASANT,BAD,0.013
PLEASANT,FEELING,0.013
PLEASANT,FUN,0.013
PLEASANT,MEADOW,0.013
PLEASANT,MINDED,0.013
PLEASANT,SOOTHING,0.013
PLEASANT,SOUND,0.013
PLEASANT,SUNNY,0.013
PLEASANT,SURPRISE,0.013
PLEASE,THANKS,0.291
PLEASE,HAPPY,0.079
PLEASE,BEG,0.069
PLEASE,ASK,0.055
PLEASE,NO,0.041
PLEASE,DON'T,0.021
PLEASE,HELP,0.021
PLEASE,NICE,0.021
PLEASE,POLITE,0.021
PLEASE,SATISFY,0.021
PLEASE,YES,0.021
PLEASE,AGREE,0.014
PLEASE,CALL,0.014
PLEASE,DO,0.014
PLEASE,FAVOR,0.014
PLEASE,MANNERS,0.014
PLEASE,ME,0.014
PLEASE,OKAY,0.014
PLEASE,STAY,0.014
PLEASURE,FUN,0.167
PLEASURE,HAPPINESS,0.16
PLEASURE,PAIN,0.125
PLEASURE,SEX,0.125
PLEASURE,ENJOY,0.028
PLEASURE,LOVE,0.021
PLEASURE,SMILE,0.021
PLEASURE,ECSTASY,0.014
PLEASURE,GIRL,0.014
PLEASURE,GOOD,0.014
PLEASURE,GREAT,0.014
PLEASURE,ISLAND,0.014
PLEASURE,LUXURY,0.014
PLEASURE,PALACE,0.014
PLEASURE,PEACE,0.014
PLEASURE,PLEASE,0.014
PLEASURE,TRIP,0.014
PLEASURE,VACATION,0.014
PLEDGE,ALLEGIANCE,0.316
PLEDGE,FLAG,0.145
PLEDGE,PROMISE,0.059
PLEDGE,FRATERNITY,0.046
PLEDGE,HONOR,0.046
PLEDGE,OATH,0.046
PLEDGE,CLEANER,0.039
PLEDGE,SORORITY,0.039
PLEDGE,CLASS,0.033
PLEDGE,DUST,0.02
PLEDGE,MONEY,0.02
PLEDGE,USA,0.02
PLEDGE,AGREEMENT,0.013
PLEDGE,DONATION,0.013
PLEDGE,SALUTE,0.013
PLEDGE,VOW,0.013
PLENTY,ENOUGH,0.197
PLENTY,LOT,0.155
PLENTY,ABUNDANCE,0.077
PLENTY,FULL,0.063
PLENTY,MANY,0.056
PLENTY,MUCH,0.042
PLENTY,FOOD,0.035
PLENTY,MONEY,0.035
PLENTY,MORE,0.021
PLENTY,RICH,0.021
PLENTY,AMPLE,0.014
PLENTY,BOUNTIFUL,0.014
PLENTY,BUNCH,0.014
PLENTY,FEW,0.014
PLENTY,FULFILL,0.014
PLENTY,NONE,0.014
PLENTY,SCARCE,0.014
PLIERS,TOOL,0.473
PLIERS,WRENCH,0.068
PLIERS,HAMMER,0.041
PLIERS,TWEEZERS,0.041
PLIERS,WORK,0.034
PLIERS,FIX,0.02
PLIERS,GRIP,0.02
PLIERS,NAILS,0.02
PLIERS,PULL,0.02
PLIERS,SCREWS,0.02
PLIERS,WIRE,0.02
PLIERS,MECHANIC,0.014
PLIERS,OPEN,0.014
PLIERS,PINCH,0.014
PLIERS,SCREWDRIVER,0.014
PLIERS,TALL,0.014
PLOT,STORY,0.268
PLOT,SCHEME,0.094
PLOT,PLAN,0.065
PLOT,SUMMARY,0.051
PLOT,THEME,0.051
PLOT,PLAY,0.043
PLOT,POINTS,0.043
PLOT,LAND,0.036
PLOT,BOOK,0.029
PLOT,GRAPH,0.029
PLOT,NOVEL,0.029
PLOT,CRIME,0.014
PLOT,MOVIE,0.014
PLOT,MURDER,0.014
PLOT,TELEVISION,0.014
PLOW,FIELD,0.253
PLOW,FARM,0.093
PLOW,MOW,0.087
PLOW,SNOW,0.06
PLOW,TRACTOR,0.047
PLOW,DIG,0.027
PLOW,FARMER,0.027
PLOW,DIRT,0.02
PLOW,HORSE,0.02
PLOW,PLANT,0.02
PLOW,COW,0.013
PLOW,GARDEN,0.013
PLOW,HIT,0.013
PLOW,HOE,0.013
PLOW,LAND,0.013
PLOW,WEED,0.013
PLOW,WORK,0.013
PLUCK,PICK,0.143
PLUCK,PULL,0.143
PLUCK,EYEBROWS,0.136
PLUCK,CHICKEN,0.102
PLUCK,FEATHERS,0.102
PLUCK,DUCK,0.061
PLUCK,HAIR,0.027
PLUCK,TWEEZERS,0.027
PLUCK,TAKE,0.02
PLUCK,BIRD,0.014
PLUCK,EYE,0.014
PLUCK,HURT,0.014
PLUCK,OUCH,0.014
PLUG,OUTLET,0.153
PLUG,ELECTRICITY,0.132
PLUG,SOCKET,0.111
PLUG,CORD,0.069
PLUG,STOP,0.069
PLUG,DRAIN,0.035
PLUG,LIGHT,0.035
PLUG,SPARK,0.035
PLUG,LAMP,0.021
PLUG,NOSE,0.021
PLUG,TUB,0.021
PLUG,WALL,0.021
PLUG,WIRE,0.021
PLUG,APPLIANCE,0.014
PLUG,BOAT,0.014
PLUG,CORK,0.014
PLUG,EXTENSION,0.014
PLUG,HOLE,0.014
PLUG,IN,0.014
PLUG,IRON,0.014
PLUG,PULL,0.014
PLUG,RECEPTACLE,0.014
PLUG,SINK,0.014
PLUG,TELEVISION,0.014
PLUG,UP,0.014
PLUM,FRUIT,0.299
PLUM,TREE,0.157
PLUM,PEAR,0.087
PLUM,PURPLE,0.063
PLUM,PEACH,0.055
PLUM,APPLE,0.047
PLUM,PUDDING,0.047
PLUM,PRUNE,0.039
PLUM,PIT,0.031
PLUM,PIE,0.024
PLUM,SUGAR,0.024
PLUM,SWEET,0.024
PLUM,JUICY,0.016
PLUMBER,PIPES,0.215
PLUMBER,TOILET,0.148
PLUMBER,SINK,0.067
PLUMBER,WATER,0.067
PLUMBER,PLUNGER,0.06
PLUMBER,CRACK,0.047
PLUMBER,BATHROOM,0.04
PLUMBER,CARPENTER,0.027
PLUMBER,DRAIN,0.027
PLUMBER,WRENCH,0.027
PLUMBER,CLOG,0.02
PLUMBER,FIX,0.02
PLUMBER,RICH,0.013
PLUMBER,TOOLS,0.013
PLUS,MINUS,0.683
PLUS,ADD,0.157
PLUS,MORE,0.014
PLUS,SUBTRACT,0.014
PLUSH,SOFT,0.178
PLUSH,CARPET,0.112
PLUSH,NICE,0.053
PLUSH,TEDDY BEAR,0.039
PLUSH,FLUFFY,0.033
PLUSH,LUXURIOUS,0.033
PLUSH,TOY,0.033
PLUSH,FLUSH,0.026
PLUSH,EXTRAVAGANT,0.02
PLUSH,FAT,0.02
PLUSH,RICH,0.02
PLUSH,ANIMAL,0.013
PLUSH,COUCH,0.013
PLUSH,ELEGANT,0.013
PLUSH,EXPENSIVE,0.013
PLUSH,FANCY,0.013
PLUSH,FURRY,0.013
PLUSH,LAVISH,0.013
PLUSH,LUSH,0.013
PLUSH,POSH,0.013
PLUSH,PURPLE,0.013
PLUSH,RED,0.013
PLUSH,VELVET,0.013
PLUTO,PLANET,0.292
PLUTO,MARS,0.11
PLUTO,DOG,0.097
PLUTO,GOOFY,0.091
PLUTO,DISNEY,0.071
PLUTO,MICKEY MOUSE,0.058
PLUTO,NEPTUNE,0.026
PLUTO,SPACE,0.026
PLUTO,URANUS,0.026
PLUTO,VENUS,0.026
PLUTO,FAR,0.019
PLUTO,SATURN,0.019
PLUTO,EARTH,0.013
PLUTO,JUPITER,0.013
PLUTO,MOON,0.013
PLUTO,POPEYE,0.013
POACH,EGGS,0.635
POACH,COOK,0.047
POACH,KILL,0.047
POACH,STEAL,0.047
POACH,ANIMALS,0.027
POACH,BOIL,0.027
POACH,HUNTERS,0.02
POACH,FISH,0.014
POCKET,JEANS,0.115
POCKET,MONEY,0.108
POCKET,PANTS,0.094
POCKET,CHANGE,0.072
POCKET,POCKETBOOK,0.072
POCKET,SHIRT,0.058
POCKET,KNIFE,0.05
POCKET,WALLET,0.05
POCKET,CALCULATOR,0.043
POCKET,WATCH,0.043
POCKET,COAT,0.022
POCKET,CAMERA,0.014
POCKET,COIN,0.014
POCKET,EMPTY,0.014
POCKET,HOLDER,0.014
POCKET,JACKET,0.014
POCKET,POOL,0.014
POCKET,PURSE,0.014
POCKETBOOK,PURSE,0.51
POCKETBOOK,MONEY,0.177
POCKETBOOK,WALLET,0.054
POCKETBOOK,NOTE,0.034
POCKETBOOK,FULL,0.014
POCKETBOOK,ORGANIZER,0.014
POCKETBOOK,WOMAN,0.014
POEM,RHYME,0.132
POEM,LOVE,0.053
POEM,SONG,0.053
POEM,ENGLISH,0.039
POEM,ROMANTIC,0.039
POEM,BEAUTIFUL,0.033
POEM,BEAUTY,0.033
POEM,STORY,0.033
POEM,VERSE,0.033
POEM,POET,0.026
POEM,POETRY,0.026
POEM,READ,0.026
POEM,ART,0.02
POEM,BOOK,0.02
POEM,ODE,0.02
POEM,SHAKESPEARE,0.02
POEM,SONNET,0.02
POEM,WORDS,0.02
POEM,WRITE,0.02
POEM,BORING,0.013
POEM,EDGAR ALLEN POE,0.013
POEM,FEELING,0.013
POEM,LITERATURE,0.013
POEM,LONG,0.013
POEM,NOVEL,0.013
POEM,PROSE,0.013
POEM,ROBERT FROST,0.013
POEM,STANZA,0.013
POET,WRITER,0.224
POET,POEM,0.154
POET,RHYME,0.056
POET,WRITE,0.056
POET,POETRY,0.042
POET,AUTHOR,0.035
POET,BOOK,0.028
POET,PERSON,0.028
POET,SONG,0.028
POET,CREATIVE,0.014
POET,DEAD,0.014
POET,LAUREATE,0.014
POET,MAN,0.014
POET,PEN,0.014
POET,SONNET,0.014
POET,VERSE,0.014
POET,WORDS,0.014
POETRY,RHYME,0.087
POETRY,BEAUTIFUL,0.074
POETRY,READ,0.06
POETRY,POEM,0.054
POETRY,BOOK,0.047
POETRY,LOVE,0.047
POETRY,WRITE,0.047
POETRY,BORING,0.04
POETRY,LITERATURE,0.04
POETRY,PROSE,0.034
POETRY,POE,0.027
POETRY,PRETTY,0.027
POETRY,WORDS,0.027
POETRY,ART,0.02
POETRY,ENGLISH,0.02
POETRY,MUSIC,0.02
POETRY,LORE,0.013
POETRY,LYRICS,0.013
POETRY,ROMANTIC,0.013
POETRY,SONG,0.013
POETRY,STORY,0.013
POINT,SHARP,0.213
POINT,PENCIL,0.073
POINT,DOT,0.067
POINT,PEN,0.055
POINT,FINGER,0.042
POINT,AIM,0.036
POINT,LOOK,0.036
